overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
4.0,,True,"04 18, 2018",A2390YTBPWFQB1,B004LLIKVU,{'Gift Amount:': ' 50'},Nicolas LEVILLAIN,"It's good, I like it, I recommend him to my friends.",Four stars,1524009600,
5.0,,True,"02 19, 2016",A3KIZ1BHVE9HW,B005ESMJ02,,Mama Mary,Always well received!,Always well received!,1455840000,
5.0,,True,"04 25, 2018",A1E53R4FYQ4WR7,B004LLIKVU,{'Gift Amount:': ' 50'},SGreene55,Its a gift card! No negative issues.,Five Stars,1524614400,
5.0,,True,"11 15, 2015",AT9068RFUHRIU,B00B2TFSO6,,Angel Infante,excellent product thanks,Five Stars,1447545600,
5.0,,True,"02 27, 2018",A46LB3EYYCCDK,B00JDQJZWG,{'Gift Amount:': ' 0'},vanallen,very good.,Five Stars,1519689600,
5.0,,True,"11 21, 2014",A3P0V1D9UXPN3,B004W8D102,,PAC,Quick and easy to get online.,Five Stars,1416528000,
5.0,,True,"05 14, 2014",A3HGNDXEHOIZS0,B005ESMJ02,{'Gift Amount:': ' 50'},William,Amazon cards are great gifts for teens . We sent one to my sons friend for his birthday and he said he loved it cause he had so much stuff to choose from on the site,Great gift to give to a teen,1400025600,
5.0,,True,"02 5, 2018",A9P1Q1NWDCF4A,B004LLIKVU,{'Gift Amount:': ' 50'},Pandora,"Bought a 50 dollar gift card, was sent to the recipient in a timely manner. First time buyer.",Five Stars,1517788800,
5.0,,True,"03 6, 2014",A3FGJXHLYZAPB1,B00H5BO5VW,,Patti F.,It's hard to find something for a teenage boy in this day and age. This fits perfectly. No complaints or pouty faces.,Perfect,1394064000,
5.0,,True,"03 2, 2016",A1U1G9K3NBORNT,B0187SW06S,,patricia,worked perfectly!!,loved the easy way to send a gift,1456876800,
5.0,,True,"07 13, 2015",A3N3HBN9ZAKUYB,B00VW9SC12,,Debbie,Great gift for a mil that loves books.,Five Stars,1436745600,
1.0,6,True,"03 17, 2017",A2CB08HLE4940O,B01ESBMY3W,,Tony,Card number and PIN did not work.,Didn't Work,1489708800,
1.0,,True,"01 27, 2014",A2DGOQOM64FJB6,B00BXLU6CW,,Freddie,"I purchased this gift card with plenty of time to arrive before Christmas.  Originally, the order said it had shipped, but when I looked again, it said it hadn't, then I got an e-mail from Amazon stating that it would arrive after Christmas.  I cancelled the order and had to scramble for a new gift.",Card was never sent out.,1390780800,
1.0,,True,"01 7, 2017",A23EQE0W3OYZVJ,B01E4QQ6QM,{'Gift Amount:': ' 50'},BWJ-Amazon Customer,Great!,One Star,1483747200,
5.0,,True,"10 16, 2014",A2MTC60CLUKVIL,B00CHSWGFU,,Brenda Shenken,Delivered as promised on the correct date.,Five Stars,1413417600,
5.0,,True,"04 19, 2018",A2SWVHBL244VHD,B01DWOZKSC,,HK,"Exactly as shown. No activation charge, just regular $25 gift card. I give a bunch for high school graduations to places around where theyll be going to college.",Perfect,1524096000,
5.0,,True,"10 16, 2016",A1MH28DVCOYOSD,B00BWDGY0E,,Jane,Everyone loves and uses amazon so a gift card is always welcome.,Five Stars,1476576000,
5.0,,True,"03 26, 2015",AE2TKFXGQ4B18,B00H5BNOMI,,Luis Ernesto Alvarez Navea,Excellent,Five Stars,1427328000,
5.0,,True,"08 21, 2017",A3OQI1U4PO1O85,B0091JL3OI,{'Gift Amount:': ' 0'},C. Poly,"Can confirm, is a gift card. I got this for my kiddo along with his Amazon tablet. He bought a bunch of games with it. Easy to use.",Just What I Ordered,1503273600,
5.0,,True,"01 4, 2017",ALGR8U1KZDY4R,B0091JKVU0,{'Gift Amount:': ' 50'},Cheryljohnson,You can't beat gift cards!,Five Stars,1483488000,
5.0,,True,"02 5, 2018",A2HVMO16JRB5XF,B005ESMMWW,{'Gift Amount:': ' 0'},Frances B. Fletcher,Liked t.,Five Stars,1517788800,
5.0,,False,"06 17, 2015",A32LNV6MNDNCI7,B00GOLGWVK,,YKA,Worked as advertised,Worked as advertised,1434499200,
1.0,,True,"10 14, 2017",A2WOIKS0X65HLW,B00KV30IHG,,shahid wint,I bought a iTunes gift card from y'all . and its not working,One Star,1507939200,
1.0,,True,"04 11, 2015",A3AWK3MXKJ1IMG,B0066AZGJI,,JulieB,"Very Dissapointing!!!!  I ordered an ""upload your photo"" Birthday card and uploaded my photo, verified and ordered and when I received it to print there was no photo or Happy Birthday part, only a card with an Amazon ""A"".  Very poor!","Photo Birthday Card is just an Amazon ""A"" card",1428710400,
5.0,,True,"12 22, 2015",A3PRA7DAN3N3ZC,B014S24DAI,{'Gift Amount:': ' 25'},Kipchak,Excellent wrapping/presentation.  WAY BETTER than a paper card.,Excellent wrapping/presentation.  WAY BETTER than a paper card.,1450742400,
5.0,,True,"06 14, 2017",A3L58XYDMFICMJ,B00CXZPG0O,,SheShe,Gave as a present.,Five Stars,1497398400,
5.0,,True,"11 3, 2015",A1GJNC744CQ50U,B004WKPVBC,,Dayton Armstrong,Fast,Five Stars,1446508800,
5.0,,True,"03 4, 2016",A3OZLRHF8GP4V5,B00MV9GCYQ,,Seth,"Great gift idea, and a good way to give happiness to a great friend in need, or an enemy if they are lactose intolerant.",great gift.,1457049600,
5.0,3,True,"03 14, 2017",A1Z5B9W3F3G6YW,B009HE86FQ,,Carol,good food,Five Stars,1489449600,
5.0,,True,"10 22, 2014",A1170VC9BSWZ2M,B00H5BMH44,,us.jan,Very convenient!,Five Stars,1413936000,
5.0,,True,"01 7, 2014",A2YC585AV734AW,B004LLILGO,,Stand straight,For somebody difficult to choose for this is the perfect gift.  Sending it well before Christmas helps so that the chosen item can be put under the tree rather than having to wait until after Christmas.,Good gift,1389052800,
5.0,,True,"08 23, 2013",A2NIC04MXDSEFL,B004LLILQY,,Gary H. Labowitz,"Let 'em get what they want. They'll probably want it on Amazon anyway, so it's the perfect place to get the gift. We've never been disappointed with anything there, and the service is always tops.","The ""perfect"" gift",1377216000,
1.0,,True,"01 31, 2018",AFSM72H4V2ZWW,B01FERR1VE,{'Gift Amount:': ' 25'},Peg McKibbin,I only received 3 of the 5 gift cards I ordered,One Star,1517356800,
4.0,,True,"03 22, 2015",A2AKSK5NHFD0YU,B004LLIKZ6,,Asha Bajaj,It's nice to know if the recipient's did use it  and for what!,Toys for Boyz!,1426982400,
5.0,,True,"01 26, 2015",A5FP3EMKN2MGY,B00PMLDPYK,,Jeffrey Jones,Great Gift. Too easy.,Five Stars,1422230400,
5.0,,True,"05 7, 2018",A28PB4KB5T703N,B004LLIKVU,{'Gift Amount:': ' 50'},Amazon Customer,"Easy to purchase, easy to use.",Great way to give a gift!,1525651200,
5.0,,True,"02 10, 2018",A3HPGMFCZ9BNUG,B01CZ54L66,,Delores Martin,Gift cards are always a great gift!,Five Stars,1518220800,
5.0,,True,"09 27, 2016",AEPA03M78IXO8,B00K4PIL84,,Russell,Landry's restaurant is fantastic. Belonging to their rewards program is an extra benifit. We haven't tried all of their restaurants but we're going to try.,Fabulous Landry's.,1474934400,
5.0,,True,"06 9, 2014",A2WN4TAXNXEUAB,B00C5UMB7S,,annette lehman,Root pots are working great. I highly recommend them. They take up very little room and hold water very well.,Rooy Pots,1402272000,
5.0,,True,"01 3, 2017",A3QCCKLXKNRCWM,B00AS527QW,,Koe,"Regal is everywhere so this is a pretty awesome gift.  No restrictions, fast delivery and a paper backing that shows total value but can easily be removed. If you don't know anyone who would be 5 star delighted to get this... well, you can always but it for me.  : )

Please click HELPFUL beneath this review. :)",Regal is everywhere so this is a pretty awesome gift,1483401600,
5.0,,True,"09 8, 2015",AIF8PP8LCBW75,B0066AZGD4,,"PJN-Rochester, NY",This looked great and is a really cool idea!  I would certainly do it again,Customized eGift Card,1441670400,
5.0,,True,"01 15, 2017",A1U6TF061732WK,B0091JKVU0,{'Gift Amount:': ' 100'},Forever  Songbird,This is a desired piece of plastic with some buying power.,Plastic power,1484438400,
4.0,,True,"10 1, 2017",A3DVHTAQGWOSWC,B00I5429B6,,M U.,Good,Four Stars,1506816000,
5.0,,True,"02 12, 2016",A1S4F3HJPQ9I4R,B00UXLIUM6,{'Gift Amount:': ' 200'},Cmom,Good,Five Stars,1455235200,
5.0,,True,"01 21, 2016",A98N26PKUEQ1U,B014S24DAI,{'Gift Amount:': ' 15'},Amazon Customer,"My gift card came fast in a really nice box/envelope with no extra charge. I didn't even have to wrap it, which also saved me $$",Satisfied customer,1453334400,
5.0,,True,"01 11, 2014",ANL4VO14U9JKA,B00G4IW938,,Fr. Joe,"It was so easy to give a gift card - and FAST

Easy is the word - easy is the word",Gift Card,1389398400,
5.0,,True,"01 19, 2015",A2XCJBU0H4LD4F,B00911NGTG,,Carrie Belpedio,Gift card worked,Great deal,1421625600,
5.0,,True,"01 5, 2017",A1KN9WI863V6J1,B00BWDH4DK,,Lynn Furiato,"Great product, fast ship",Five Stars,1483574400,
4.0,,True,"01 18, 2013",A3PXDC21L6Q4VE,B004KNWX3U,,Dee Benoit,"Great way to give or get a gift, however I would caution people to save their card receipt.  I loaded a $30.00 gift card (or should I say, thought I did) and did not keep the card.  Then when I went to use it, it kept saying it was a negative balance and pulled from my credit card.  I tried every trick in the book.  But because I no longer had the gift card I was out a $30.00 gift.",out of luck,1358467200,
5.0,,True,"07 9, 2017",A15EFJELENQ3QI,B00H5BMF00,,Flirtyandfun,Great way to gift those who have it all!,Need a Gift for That Hard to Buy For,1499558400,
5.0,,True,"04 27, 2018",A38YVCNP7DCE4E,B004LLIKVU,{'Gift Amount:': ' 50'},M. M. S.,Sent the card exactly as I thought it would. I especially liked that Amazon sent an email when this gift card had beeb redeemed by recipient.,Good communication with Amazon,1524787200,
1.0,,True,"02 7, 2017",A1NEXQEZKID18C,B00OH7ZB2O,,lauren,"I was unable to use this, although it was put it on my account. This is partly Claire's fault, because there were website errors. but do not buy unless you test it first",test it first,1486425600,
5.0,,True,"12 26, 2014",A25D3QINGHS784,B004Q7CK9M,{'Gift Amount:': ' 100'},Diana Ruiz,Thank you!!,Five Stars,1419552000,
5.0,,True,"02 19, 2015",A3KNG657911MWK,B004LLIL5A,,Luis Centeno,good,Five Stars,1424304000,
5.0,,True,"07 8, 2014",AK9SS5LVZ944J,B00H5BMH44,,Jonathan,perfecto,Five Stars,1404777600,
5.0,,True,"02 13, 2017",A1EG9AWG54WQ2H,B01GKWEPBG,,db2010,Great deal!,Great deal!,1486944000,
5.0,,True,"02 8, 2014",ANSLIMER95QOP,B004Q7CK9M,{'Gift Amount:': ' 25'},Luv2shop,"Cute card to go with the gift card.  Just like cash.  Always welcome.  Easy to use. When I couldn't think of what to get, I bought these knowing they would be a perfect fit.",Nice package,1391817600,
4.0,,True,"03 4, 2014",A3GOBEBGOF9U3S,B004Q7CK9M,{'Gift Amount:': ' 50'},D. Filip,"Each grandson that were very pleased ,first remark oh, great Gram know already what I can received.
 These young men and lady age range 25to 45. Love,live,love them.",Get what I want!!,1393891200,
5.0,,True,"01 1, 2014",A35MPWZSF864L7,B004LLILGO,,Jimmy Espinoza,"All good, this product is excelent and rapid of obtein in few minuts. all recomend and i like buy this product",Excelent,1388534400,
5.0,,True,"12 22, 2015",A35ZKHK2D0GOXG,B00BXQIGA6,,momma,Received it thank you,Five Stars,1450742400,
5.0,,True,"01 9, 2017",A154W56GH8NFKP,B014S24DAI,{'Gift Amount:': ' 15'},Dave C,"Quick ship, item as described.",Five Stars,1483920000,
5.0,,True,"01 23, 2017",A28JGPQQ6DWBS6,B016CICYXO,{'Gift Amount:': ' 25'},Jamie O.,Fast shipping and love the boxes,Five Stars,1485129600,
5.0,,True,"05 23, 2016",A2V4MGFU5XLNX5,B004Q7CK9M,{'Gift Amount:': ' 90'},Criselda Almaraz,Easy order.,Five Stars,1463961600,
5.0,,True,"03 14, 2015",A1WE1C4I8JD0MZ,B00B2TFBGG,,Joe S,Great gift for a wife who likes to order books for her Kindle.,Five Stars,1426291200,
1.0,,True,"09 14, 2014",A2FSS70XQRUHS7,B00CHSWG6O,,Ronald E Larsen,"Really it is NO stars. Cheap band,  not worth 26 cents. I should have returned it to Amazon. Timex needs to stock replacement bands like those on the watches when purchased.",Don't buy this band,1410652800,
5.0,,True,"07 21, 2015",A1CL47Q8JGMIYP,B00JDQJZWG,,wescott,Cute idea for a birthday gift.,Five Stars,1437436800,
5.0,,True,"03 25, 2018",A31MHWBVXAH226,B00KFLZKFE,,Amazon Customer,"After reading reviews I was kinda skeptical to buy l, but told myself whats the worst thing that could happen so I bought it anyways and I was nervous to use it in stores but it went through perfectly fine. completely satisfied",100%,1521936000,
5.0,,True,"07 8, 2016",A3LGPVD6MUBQ28,B00MV9GCYQ,,nazinda,5 stars,Five Stars,1467936000,
5.0,,True,"05 12, 2015",ADCZL9K4UCXP0,B005ESMJ02,{'Gift Amount:': ' 500'},Odin the Dog,It's a card that has the amount of money you would like on it.  I'd say it does that job admirably.,... card that has the amount of money you would like on it,1431388800,
5.0,,True,"05 15, 2018",AR1CZRRNVHMYI,B01BN1RLFG,,Sheila Armen,"Fleming's is on of our favorite places to go.  Staff is always friendly and attentive.  The food is always delicious.  Be sure to tell them if you are celebrating something when you make your reservation, they will make sure you feel special.",Fleming's is on of our favorite places to go,1526342400,
1.0,,True,"08 27, 2015",A37NBX8V58YXY5,B00OH7XY0U,,Timothy M. Wooten,The recipient had trouble redeeming it at the theater.  Had to involve a manager and it took a day to get a useable gift card.,The recipient had trouble redeeming it at the theater. ...,1440633600,
3.0,,True,"10 25, 2016",A3DRTZY86TTJYM,B00BXLSZPM,,LAE,"I thank you for sending out promptly, but.....some how I tapped the wrong button and received two?  All good....",All good..,1477353600,
5.0,,True,"02 15, 2018",A1YRXFB3KZ881E,B01DCN9GVU,,madonnasevans,Great idea.,Five Stars,1518652800,
5.0,,True,"01 15, 2017",A2BHJIGVTWM0BI,B01E4QQ6QM,{'Gift Amount:': ' 100'},Amazon Customer,Alway fast service,Fast service,1484438400,
5.0,,True,"01 24, 2016",A2KXLBHJ4WLBHP,B00PMLDLKI,,Sandra B,"Gift to nephew, always a good choice",Always a good choice,1453593600,
5.0,,True,"01 5, 2016",A20LJ5RL5VABA7,B00PMLD91O,,Tammy,It's a gift card!,It's a gift card!,1451952000,
5.0,,True,"09 22, 2014",A1USK881TSXJPZ,B00C5UMB7S,,Lisa Smith,this was very quick easy and convenient.,Five Stars,1411344000,
5.0,2,True,"09 7, 2016",A22UWA7EXQUCXF,B00ELQD11E,,phyllis krantzman,"How can you go wrong? I bought this $50 gift card to Whole Foods for $40.00.

I am traveling to Miami the end of the month. There is a Whole Foods within walking distance of my hotel. I am planning to use it so as to save money on meals and also  eat healthy or healthier.

These gift cards went fast. If you see a gift card you want on special deal at Amazon, get it in your cart before it becomes live and hug that computer as the time grows close. These gift cards went in one minute.",Can't Go Wrong,1473206400,
5.0,,True,"03 25, 2017",A3VR58DYF99AYO,B00GOLH5UC,,Rajiv Aggarwal,"Awesome works great,and got at a great price of $42",Five Stars,1490400000,
5.0,,True,"06 18, 2018",A19A8W2OJD358K,B004LLIKVU,{'Gift Amount:': ' 50'},SarahL,"Happy customer, thank you",Five Stars,1529280000,
5.0,,True,"08 7, 2014",AWXK1ZQBD79F9,B00I5426SM,,Jesus Leopoldo Ortega Muoz,GOOD,Five Stars,1407369600,
5.0,,True,"10 10, 2015",A8VBP3T1PIPYQ,B00IYVZ1BU,,DR,"I love these gift cards. I use them in giveaways, and I can do everything right from my computer and know it'll safely reach my customers. I love the many choices Amazon offers, too,",Great Gift Cards,1444435200,
5.0,,False,"12 4, 2012",A3GNKLHUHQ7IPA,B004Q7CK9M,{'Gift Amount:': ' 30'},nart,Although everything on Amazon can be done with a stroke of the keyboard it is nice to receive a hard gift card in the mail to give to someone. It is going to go in to someone's stocking on xmas!,Easy way to share amazon love,1354579200,
5.0,,True,"11 10, 2017",A3LW6HBO3636GH,B00KV30IHG,,carrie,Sent to friend as gift,Five Stars,1510272000,
5.0,,True,"01 6, 2017",A2NZTIKE9SQJIN,B014S24DAI,{'Gift Amount:': ' 100'},lbfan,what can you say? it's a gift card!,Five Stars,1483660800,
5.0,,True,"02 12, 2018",A143QPOBVX84I8,B01E4QS95I,{'Gift Amount:': ' 25'},Susan Washkuhn,Loved the way it was boxed. Thanks!,Five Stars,1518393600,
5.0,,True,"02 13, 2013",A35LTO3BQTGAH,B0066AZGD4,,W. Pope,Gift cards are always good but the photo definitely gave it a more personal touch. It was well received and used right away,Last minute Bday,1360713600,
5.0,,True,"06 11, 2016",A3FC0GZEZ6T0ZM,B005ESMJ02,{'Gift Amount:': ' 50'},KME,I bought it as a Thank You gift and it was very nice.  I wish I was the one who got to use it. :),... as a Thank You gift and it was very nice. I wish I was the one who got ...,1465603200,
5.0,,True,"01 19, 2014",A3MYLY5AM0ZAI8,B00G4IV2VI,,J. Dempsey,"I'm unable to visit my daughter and her family very often.  The kids are now at that pre-teen stage where they're not certain if they want the toys of childhood or less childish things.  What they wanted 2 months before Christmas is an insult to them on Christmas day.  With a gift card, they can do the ""adult"" thing by going on line and choosing what they want--whether it's a doll, building  blocks, a model airplane, or the latest in teen fashion.  They're happy, I'm happy, and if they're not happy in 2 months it can be pointed out that they chose their own present. :-)",The best Christmas gift,1390089600,
5.0,,True,"10 19, 2015",A1GOMGVK9QB0OI,B0145WHSDA,,Amazon Customer,Arrived right on time! Nice for those hard to please people.,Birthday your way,1445212800,
5.0,,True,"08 2, 2014",A37PSARPHPPG5O,B0066AZGD4,,Rushbruk,My daughter loved this gift card.,Loved it!,1406937600,
5.0,,True,"07 30, 2014",A1YAFSIG1SRGOH,B004LLILGO,,Luis S.,fulfilled my expectations with recommended,Recommended,1406678400,
5.0,,True,"12 31, 2014",A3HFG0KWG9I17I,B00Q5BOSYC,,MAM,Who doesn't like Amazon gift cards????,HAPPY!,1419984000,
5.0,,True,"12 3, 2017",A3OJH88JCY6H10,B01B25LU7S,{'Gift Amount:': ' 0'},Linda Youroski,WHAT CAN I SAY IT IS A GIFT CARD,Five Stars,1512259200,
5.0,,True,"09 26, 2014",A3VB7P8S2OXS9S,B004Q7CK9M,,steve,worked great,Five Stars,1411689600,
5.0,,True,"05 14, 2016",A2GR25LH52I99W,B00BXQIGA6,,Matthew S,Gave as a gift. But very nice,But very nice,1463184000,
4.0,,True,"12 27, 2013",A1Z7FZP81N8CDU,B0091JKY0M,,RM,"Got two of these $150 gift cards, was worried that they would not work based on what some reviews said. However I had zero problems with these gift cards. All of them had the full balance.",Worked Great,1388102400,
5.0,,True,"02 2, 2018",A2UNDH8JC2RRN9,B00BXLSSOU,,Amazon Customer,OK for xmas gift.,Five Stars,1517529600,
4.0,,True,"12 22, 2016",AL7Y0MVLJYT9C,B0091JKVU0,{'Gift Amount:': ' 50'},evan2293,"Only giving this 4 stars because the tin was very difficult to open, and I ordered the $50 gift card but it did not have any indication on the card as to how much was on there. I had write in $50 with a sharpie.",Only giving this 4 stars because the tin was very ...,1482364800,
