overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
2.0,,True,"12 23, 2015",A2VQXW03HFRNQQ,B007EE5I6G,{'Gift Amount:': ' 25'},chris,The envelopes they sent don't fit the cards. So watch out for that.,Envelopes are to small.,1450828800,
2.0,,True,"09 23, 2017",A3QPWDAZ4KVXEK,B01CT5PHJ2,,Fatma Elsherbiny,"you must have US credit card in order to process the order, even if you will not buy through the credit card so if you are buying with intenrational credit card it will be a waste of money,",you must have US credit card,1506124800,
2.0,,False,"05 4, 2016",A2RLYXZ6Z4A61X,B004Q7CK9M,{'Gift Amount:': ' 50'},thompson,Good thing we had it shipped to our home so we could personalize the card. The card looked as if it had been run over then put in the wash. Sure it's the card that comes with the gift card but I still expected better packaging for shipping.,Bad packaging,1462320000,
2.0,,True,"08 25, 2015",A23F98NJOPUN6K,B00BXQIGA6,,Matthew Mattingly,Gift card worked but was bent and beat up.,Two Stars,1440460800,
2.0,,False,"01 3, 2017",A127P5H2HPR6XO,B00GU2ZZ8Y,,Sara Bellum,"Got the card pretty fast. However, it looks like it's been ran over by a truck. There was scratches all over it. Didn't have a packaging to it. If it was for me only, then I would not have mind, but it was a gift for Christmas. No time to return it. So I gave it as is. Hope they didn't notice.",Looks like it's been ran over by a truck,1483401600,
2.0,,True,"01 22, 2016",A3GZAULUABJVQV,B00OH7WGTK,,Marv Barham,I give it two stars only because the restaurant food is so good. It took three calls to get the gift card actually delivered. Had I not been close to the recipient I could well have gone on thinking all was well and not known the card was not actually delivered...great for the restaurant which would never have had to fulfill the gift card. Only by calling Amazon to intercede did I get the card delivered and that was on the third call. How embarrassing to have to check with the recipient each time to see if they actually got their present. Not very cool.,... two stars only because the restaurant food is so good. It took three calls to get the gift ...,1453420800,
2.0,,True,"11 21, 2012",A1Q0412OB5Q9EB,B004LLIL4G,,Kindle Customer,"I had to resend it, gift card, 3 times and then she had to get on and try again.  I've done this before and it was fine, what happened this time.?  Finally she got her birthday gift.",What happened,1353456000,
2.0,,True,"10 24, 2017",AEVECAYC6NEKD,B00F2RZMEA,,David Douglas,"What concerns me, after reading other reviews, is that this came without a ""receipt.""  I have order three others (as gifts) and all came with receipts.  Since one of the major complaints seems to be that some of the cards arrive without value, a receipt would be a form of proof to hand over with the ""gift.""  Now I can only worry.  Amazon is getting a little sloppy in its shipping.",No Receipt/No Proof,1508803200,
2.0,,False,"12 23, 2014",A5BDFD8EAFY5Q,B00CHQ7I2S,{'Gift Amount:': ' 50'},PLS-Brenda,"I could have easily bought an Amazon gift card in any local store; however, I thought the ornament case included with the card would make a nice 'wrapping.'  Instead, the ornament tin was very scratched and dented.  Very disappointed in the packaging.",Disappointed in Ornamental Tin,1419292800,
2.0,,False,"05 13, 2015",A6J5BR8FUQ5O4,B00GOLGWVK,,Firesprite,"Ok, but certainly not fabulous. I am looking for a Thank you gift for the people that are providing me with references to grad school. That being said. I'm thrilled that Panera is offered. But $25 is a little much to start off with. A $15 card would have been perfect - as  a ""here sit and have a nice cup of coffee"" gesture. While I realize that no amount of money can replace the time they spent over the last week or so doing the paperwork, (and that even $25 won't get you very far at panera) it would have been nice to have that option, especially since I have to buy for 5 people.",Please offer different vaules :),1431475200,
2.0,,True,"12 22, 2014",A7GYGWO8X6C08,B004Q7CK9M,{'Gift Amount:': ' 100'},Michael P Kirk,Why offer the option of a note in the card if you're not going to follow through and actually print the note in it???,Why offer the option of a note in the card ...,1419206400,
2.0,,True,"06 2, 2018",AMH8VC0PGOUT6,B004LLIKVU,{'Gift Amount:': ' 50'},Taylor Hanagan,Was a NIGHTMARE to deal with when 2 day shipping turned into about a week and when the gift card showed up it wasn't working! Then I had to contact amazon on Instagram in the comments section to get what I originally ordered after 3 disappointing phone calls (all about 40 minutes each).,Was a NIGHTMARE to deal with when 2 day shipping ...,1527897600,
2.0,,True,"08 19, 2017",ARRK2G2HGZ7P0,B00FTGTIOE,,Cynthia,Not all the cards came loaded with money. However got a replacement.,Two Stars,1503100800,
2.0,,True,"07 19, 2015",A1BYI6EO2S879X,B00H5BM4CO,,Jim haremza,Was not delivered at time requested. Had to have it re-sent.,Two Stars,1437264000,
2.0,5,True,"12 13, 2016",A32AM2LT5JOUS5,B005ESMMWW,{'Gift Amount:': ' 0'},Sam Zagha,"we ordered 3 cards in different denominations and there was no way to immediately discern which card was which. We needed to open the package, peel off the label and enter a claim code to identify each card's value. Shame on you Amazon!",we ordered 3 cards in different denominations and there was ...,1481587200,
2.0,,True,"12 22, 2016",AQ1YQ7CSNYDSE,B007EE5I6G,{'Gift Amount:': ' 25'},Derrick Burge,I received the wrong size envelopes for these cards...they are not even close to being able to fit. Maybe an inch off the size it's supposed to be. I did receive them on time though so I give 2 stars.,Wrong size envelopes,1482364800,
2.0,,False,"07 18, 2015",A3DG1GVHH5QOFJ,B00AR51Y5I,,katabella,"This was a gift with enclosed gift message.  Not sure why it took 8 days to arrive...and when it did, it didn't contain the message.",This was a gift with enclosed gift message. Not ...,1437177600,
2.0,3,True,"12 23, 2013",ADVHRYCNV0O5F,B00GDHVSYG,,Adam,This product came bent. While this could have been a result of the postal service it could all have been prevented with proper packaging. A thicker envelope or some sort of added support would have prevented this. I hope it still works as it bent across the magnetic strip.,"Correct product, horrible condition.",1387756800,
2.0,,True,"07 14, 2013",A2VGOT7H7Z7WLU,B0066AZGD4,,Marge1010,"I've never had trouble with an Amazon gift card before.  Thought I'd try the one with the photo.  It was a gift for my husband for Father's Day.  Well, he never received it.  Everyone opened gifts at our family gathering and it's a good thing I had printed out my receipt because that is what I had to give him.  It never arrived.  I e-mailed and never heard back.  Finally after a few days I called and someone who was very nice and helpful said they would re-send it.  And they did, immediately.  Then, the next day we received an e-mail from my first e-mail note, saying they had cancelled the gift card and were sending a new one.  Now we didn't know if the replaced e-mail card was good.  Very confusing.  Finally straightened it all out but will never use this method again.",Photo Gift Card,1373760000,
2.0,,True,"02 18, 2018",A1BB6PESKT2J9W,B00O3YJ2TE,,Juliusster,"Gift box was dirty, showed signs of wear and tear, came unwrapped. Disappointing.",Two Stars,1518912000,
2.0,,True,"09 13, 2016",A10NF0B6JPE2JK,B0145WHSDA,,Chrisboy54,Does not work if you send it internationally. Gift card can only be used on amazon US.,Does not work internationally,1473724800,
2.0,,True,"10 11, 2015",A3QSLRI9JFK3LH,B00JDQKFPC,,Karen P.,The gift card was fine! The can was dented so I won't be giving it.,Two Stars,1444521600,
2.0,,True,"07 29, 2012",A1D5B8REBVGDUJ,B004Q7CK9M,{'Gift Amount:': ' 150'},Sanford Lavine,"Amazon did not include my message on the Gift Card, When it was delivered the recipient did not know who the gift was from",Broken,1343520000,
2.0,,True,"09 13, 2016",ADTPEN1H9VRA8,B0091JL3OI,{'Gift Amount:': ' 75'},Carla Cooper,"Not sure how this was shipped, but we do know it was stolen before it even got to the intended person.  Not good!!",Not good!!,1473724800,
2.0,,True,"01 24, 2016",A2X32D72KBH2XR,B004Q7CK9M,,Bobflyingrc,Could not find anywhere on your site when ordering the gift certificates where to let the recipient know who the certificate was from. ,Could not find anywhere on your site when ordering the ...,1453593600,
2.0,5,True,"01 21, 2016",A2C50WF8XM6JMT,B00MV9H6VY,,Amazon Customer,"I had problems getting it to work. Called amazon, they said call dominos.  dominos said call amazon. I finally got it to work myself no thanks to either company.",I had problems getting it to work. Called amazon ...,1453334400,
2.0,,True,"04 27, 2018",A1DG9Z6DK8X3FT,B0078EPRVS,,Reviewing,Satisfies duty and good present too.,Buy Things at Lowe's,1524787200,
2.0,,True,"01 22, 2015",A2RDNLOBG6PJAJ,B00G4IV2VI,,Ronald G Duquette Sr,Didn'the work like we expected. Wanted to assign gift card to another person and couldn't.,Not what we expected.,1421884800,
2.0,,True,"09 12, 2016",A3M00X5MII0WD2,B01G44QKQI,,Lee Scott Townsend,Though the gift card is shown as being redeemed my great-grandson's Mom has not ever received the gift certificate via her email.,Confused and disappointed,1473638400,
2.0,,True,"03 16, 2016",A3F8NTDLJ3OZ21,B004Q7CK9M,,Paul I.,waste of money,Two Stars,1458086400,
2.0,,True,"04 18, 2017",A21GWYDQEMQ7Z9,B01B25L7US,{'Gift Amount:': ' 0'},Mary Jane Graham,There was no amount written on the card and no place to hand write one. The package was cute though.,No dollar amount,1492473600,
2.0,,True,"01 27, 2015",A9U9D74GZCIC4,B00H5BMVG8,,Demom,Son was never able to open and play.,Two Stars,1422316800,
2.0,2,True,"12 29, 2013",A1IWGSENKUVJX1,B00F3ZMTO2,{'Format:': ' Card'},LSB,"Bought 4 of these for my daughter for Christmas.  She was wanting to download Microsoft Office on her new computer.  However, you can't use Microsoft Windows gifts cards to pay for Microsoft Office software for your Window computer.  Very disappointed.",Not Good for Software Purchase,1388275200,
2.0,,True,"12 17, 2015",A29KR0J69MNJL3,B00O4I4SAM,,Samantha,Of course you cant go wrong with a gift card. But the packaging the card were in was disgusting i actually had to wash the gift card off. There was dirt and water marks on it.,But the packaging the card were in was disgusting i actually had to wash the gift card off,1450310400,
2.0,2,True,"03 1, 2017",A13JQ0GQDH45MU,B015QELP0S,,Mike S.,Bonus card is not a bonus it's expired last year .,Two Stars,1488326400,
2.0,,False,"05 20, 2015",A1UF7NX5FFGWBJ,B00ADR2XIC,,NiceToHave,Bad packaging. Box has some kind of stains (may be printed receipt ink marks).,Bad packaging,1432080000,
2.0,,True,"01 27, 2015",A1XWTZB7F23JAU,B00PMLDJ7I,,Tiel,"I sent this to my friend as a thank you.  I hadn't heard from her, so forwarded my email from Amazon asking if she got it. I can't say I would do this again if I have to make sure folks see the email. A physical gift card seems better.",She didn't see the email,1422316800,
2.0,,False,"06 10, 2018",ARXP8SYQM5CS4,B004LLIKVU,{'Gift Amount:': ' 50'},C. Li,"Account got suspended for buying a gift card. It doesn't make sense, amazon.",Account got suspended for buying a gift card,1528588800,
2.0,,False,"12 24, 2015",A29SFKMGXW11SV,B004Q7CK9M,{'Gift Amount:': ' 40'},deedeeg,"I ordered 7 gift cards (which arrived 2 days later than scheduled) with 7 different, personalized greetings for each one.  They just arrived (2 hours before our Christmas Eve family get-together) and there are, indeed, 7 gift cards in sealed envelopes which I had to unseal to see who the recipient is for each, and they are all blank!  No name, no message, sealed envelope, all with different barcodes.  Of course, I am very disappointed that they are not personalized as they were supposed to be but, do I need to worry about who gets which one?  There is a bar code on the packing slip for each one but I can't find that particular bar code on the gift card.  So very disappointed because I thought this would be such an easy gift to drop in the stockings.  Now I will spend an hour trying to figure out what goes where!",Personalized cards are....BLANK!,1450915200,
